session	list	group	subject	age	sex	hand	assist	trial	file	stimulus	p_universal	is_target	is_word	targettype	red	is_schwa	duration	rt	rt_end	response	correctness
1	B2	2	24	18	female	right	Ferdy	87	n46_0_p1_1_mono.wav	la jourcie	NA	no	no	filler	NA	no	930.0	2781	1851	1	yes
1	B2	2	24	18	female	right	Ferdy	88	n80_0_p2_1_mono.wav	le péhut	NA	no	no	filler	NA	no	988.0	2311	1323	1	yes
1	B2	2	24	18	female	right	Ferdy	89	f17_0_p4_1_mono.wav	l'accord	NA	no	yes	filler	NA	no	866.0	1909	1043	5	yes
1	B2	2	24	18	female	right	Ferdy	90	n95_1_p3_1_mono.wav	le repus	NA	no	no	filler	u	yes	796.0	2335	1539	1	yes
1	B2	2	24	18	female	right	Ferdy	91	f48_0_p3_1_mono.wav	la scène	NA	no	yes	filler	NA	no	862.0	1773	911	5	yes
1	B2	2	24	18	female	right	Ferdy	92	f11_0_p2_1_mono.wav	le milieu	NA	no	yes	filler	NA	no	753.0	2678	1925	1	no
1	B2	2	24	18	female	right	Ferdy	93	f44_0_p1_1_mono.wav	la lettre	NA	no	yes	filler	NA	no	839.0	1089	250	5	yes
1	B2	2	24	18	female	right	Ferdy	94	n91_2_p3_1_mono.wav	le r'lide	NA	no	no	filler	r	yes	861.0	1705	844	1	yes
1	B2	2	24	18	female	right	Ferdy	95	f31_0_p3_1_mono.wav	le jour	NA	no	yes	filler	NA	no	878.0	932	54	5	yes
1	B2	2	24	18	female	right	Ferdy	96	n59_0_p4_1_mono.wav	le solti	NA	no	no	filler	NA	no	856.0	1198	342	1	yes
1	B2	2	24	18	female	right	Ferdy	97	n05_1_p4_1_mono.wav	le gegnoble	NA	no	no	filler	u	yes	987.0	1214	227	1	yes
1	B2	2	24	18	female	right	Ferdy	98	f72_2_p4_1_mono.wav	la r'vanche	NA	no	yes	filler	r	yes	869.0	1177	308	1	no
1	B2	2	24	18	female	right	Ferdy	99	n70_0_p1_1_mono.wav	la nale	NA	no	no	filler	NA	no	727.0	1390	663	1	yes
1	B2	2	24	18	female	right	Ferdy	100	n13_2_p1_1_mono.wav	le s'blème	NA	no	no	filler	r	yes	801.0	1582	781	1	yes
1	B2	2	24	18	female	right	Ferdy	101	f36_0_p1_1_mono.wav	le type	NA	no	yes	filler	NA	no	965.0	1679	714	5	yes
1	B2	2	24	18	female	right	Ferdy	102	n10_2_p3_1_mono.wav	le r'got	NA	no	no	filler	r	yes	787.0	1229	442	1	yes
1	B2	2	24	18	female	right	Ferdy	103	n60_0_p1_1_mono.wav	le tinge	NA	no	no	filler	NA	no	954.0	1475	521	1	yes
1	B2	2	24	18	female	right	Ferdy	104	n72_0_p3_1_mono.wav	la teune	NA	no	no	filler	NA	no	893.0	1157	264	1	yes
1	B2	2	24	18	female	right	Ferdy	105	f30_0_p4_1_mono.wav	le garçon	NA	no	yes	filler	NA	no	615.0	936	321	5	yes
1	B2	2	24	18	female	right	Ferdy	106	n50_0_p2_1_mono.wav	la rille	NA	no	no	filler	NA	no	802.0	1019	217	1	yes
1	B2	2	24	18	female	right	Ferdy	107	t19_1_p3_2_mono.wav	le chenil		yes	yes	mismatch	u	yes	917.0	1313	396	1	no
1	B2	2	24	18	female	right	Ferdy	108	f13_0_p4_1_mono.wav	le papier	NA	no	yes	filler	NA	no	977.0	1409	432	1	no
1	B2	2	24	18	female	right	Ferdy	109	f09_0_p2_1_mono.wav	la pièce	NA	no	yes	filler	NA	no	830.0	1347	517	1	no
1	B2	2	24	18	female	right	Ferdy	110	n04_2_p4_1_mono.wav	la r'noise	NA	no	no	filler	r	yes	882.0	1814	932	1	yes
1	B2	2	24	18	female	right	Ferdy	111	n22_1_p4_1_mono.wav	le relogue	NA	no	no	filler	u	yes	809.0	1145	336	1	yes
1	B2	2	24	18	female	right	Ferdy	112	f66_2_p2_1_mono.wav	le d'main	NA	no	yes	filler	r	yes	671.0	1293	622	1	no
1	B2	2	24	18	female	right	Ferdy	113	n88_1_p2_1_mono.wav	le messin	NA	no	no	filler	u	yes	704.0	1325	621	1	yes
1	B2	2	24	18	female	right	Ferdy	114	n56_0_p3_1_mono.wav	le mossu	NA	no	no	filler	NA	no	820.0	1342	522	1	yes
1	B2	2	24	18	female	right	Ferdy	115	n20_2_p4_1_mono.wav	le m'jet	NA	no	no	filler	r	yes	704.0	1360	656	1	yes
1	B2	2	24	18	female	right	Ferdy	116	f45_0_p2_1_mono.wav	la madame	NA	no	yes	filler	NA	no	767.0	1024	257	5	yes
1	B2	2	24	18	female	right	Ferdy	117	n15_1_p1_1_mono.wav	la pessade	NA	no	no	filler	u	yes	854.0	1425	571	1	yes
1	B2	2	24	18	female	right	Ferdy	118	n11_2_p4_1_mono.wav	le r'fant	NA	no	no	filler	r	yes	646.0	1689	1043	1	yes
1	B2	2	24	18	female	right	Ferdy	119	f63_1_p2_1_mono.wav	le cheval	NA	no	yes	filler	u	yes	841.0	1082	241	5	yes
1	B2	2	24	18	female	right	Ferdy	120	n83_0_p4_1_mono.wav	le sogueil	NA	no	no	filler	NA	no	915.0	1156	241	1	yes
1	B2	2	24	18	female	right	Ferdy	121	f69_2_p2_1_mono.wav	le r'gistre	NA	no	yes	filler	r	yes	946.0	1192	246	1	no
1	B2	2	24	18	female	right	Ferdy	122	n90_2_p2_1_mono.wav	le d'sseau	NA	no	no	filler	r	yes	683.0	1222	539	1	yes
1	B2	2	24	18	female	right	Ferdy	123	f18_0_p3_1_mono.wav	l'enfant	NA	no	yes	filler	NA	no	513.0	786	273	5	yes
1	B2	2	24	18	female	right	Ferdy	124	f71_1_p2_1_mono.wav	le record	NA	no	yes	filler	u	yes	909.0	1503	594	1	no
1	B2	2	24	18	female	right	Ferdy	125	n62_0_p4_1_mono.wav	l'hosor	NA	no	no	filler	NA	no	774.0	2042	1268	1	yes
1	B2	2	24	18	female	right	Ferdy	126	n21_1_p3_1_mono.wav	le repèze	NA	no	no	filler	u	yes	990.0	1789	799	1	yes
1	B2	2	24	18	female	right	Ferdy	127	f68_2_p4_1_mono.wav	le r'tard	NA	no	yes	filler	r	yes	935.0	1658	723	1	no
1	B2	2	24	18	female	right	Ferdy	128	f55_0_p4_1_mono.wav	le livre	NA	no	yes	filler	NA	no	872.0	1039	167	5	yes
1	B2	2	24	18	female	right	Ferdy	129	f33_0_p4_1_mono.wav	le rapport	NA	no	yes	filler	NA	no	872.0	1922	1050	1	no
1	B2	2	24	18	female	right	Ferdy	130	f42_0_p1_1_mono.wav	la chance	NA	no	yes	filler	NA	no	807.0	1310	503	5	yes
1	B2	2	24	18	female	right	Ferdy	131	t20_2_p3_2_mono.wav	le m'neau		yes	yes	match	r	yes	607.0	1283	676	1	no
1	B2	2	24	18	female	right	Ferdy	132	f60_0_p1_1_mono.wav	le tour	NA	no	yes	filler	NA	no	839.0	1806	967	5	yes
1	B2	2	24	18	female	right	Ferdy	133	f54_0_p1_1_mono.wav	le journal	NA	no	yes	filler	NA	no	910.0	1675	765	5	yes
1	B2	2	24	18	female	right	Ferdy	134	n06_2_p4_1_mono.wav	le r'tal	NA	no	no	filler	r	yes	862.0	1073	211	1	yes
1	B2	2	24	18	female	right	Ferdy	135	f57_0_p2_1_mono.wav	le prix	NA	no	yes	filler	NA	no	792.0	1406	614	5	yes
1	B2	2	24	18	female	right	Ferdy	136	f56_0_p3_1_mono.wav	le pays	NA	no	yes	filler	NA	no	738.0	985	247	5	yes
1	B2	2	24	18	female	right	Ferdy	137	n03_2_p2_1_mono.wav	la m'quisse	NA	no	no	filler	r	yes	912.0	1301	389	1	yes
1	B2	2	24	18	female	right	Ferdy	138	f26_0_p1_1_mono.wav	la ville	NA	no	yes	filler	NA	no	741.0	1456	715	5	yes
1	B2	2	24	18	female	right	Ferdy	139	n24_2_p4_1_mono.wav	le f'quon	NA	no	no	filler	r	yes	660.0	926	266	1	yes
1	B2	2	24	18	female	right	Ferdy	140	n30_0_p2_1_mono.wav	le pien	NA	no	no	filler	NA	no	691.0	2436	1745	1	yes
1	B2	2	24	18	female	right	Ferdy	141	n45_0_p3_1_mono.wav	la horgune	NA	no	no	filler	NA	no	731.0	1117	386	1	yes
1	B2	2	24	18	female	right	Ferdy	142	n63_0_p1_1_mono.wav	la histienne	NA	no	no	filler	NA	no	786.0	1249	463	1	yes
1	B2	2	24	18	female	right	Ferdy	143	n58_0_p1_1_mono.wav	la siture	NA	no	no	filler	NA	no	885.0	1689	804	1	yes
1	B2	2	24	18	female	right	Ferdy	144	f24_0_p2_1_mono.wav	la maison	NA	no	yes	filler	NA	no	625.0	1107	482	5	yes
1	B2	2	24	18	female	right	Ferdy	145	f38_0_p3_1_mono.wav	l'hôtel	NA	no	yes	filler	NA	no	721.0	920	199	5	yes
1	B2	2	24	18	female	right	Ferdy	146	n26_0_p4_1_mono.wav	la jun	NA	no	no	filler	NA	no	568.0	1621	1053	1	yes
1	B2	2	24	18	female	right	Ferdy	147	n12_2_p2_1_mono.wav	le r'chant	NA	no	no	filler	r	yes	566.0	1218	652	1	yes
1	B2	2	24	18	female	right	Ferdy	148	f12_0_p4_1_mono.wav	le monde	NA	no	yes	filler	NA	no	723.0	1330	607	5	yes
1	B2	2	24	18	female	right	Ferdy	149	n93_2_p3_1_mono.wav	le r'vercle	NA	no	no	filler	r	yes	806.0	1121	315	1	yes
1	B2	2	24	18	female	right	Ferdy	150	f39_0_p1_1_mono.wav	l'histoire	NA	no	yes	filler	NA	no	949.0	1128	179	5	yes
1	B2	2	24	18	female	right	Ferdy	151	t04_2_p1_2_mono.wav	la r'liure		yes	yes	match	r	yes	946.0	2016	1070	1	no
1	B2	2	24	18	female	right	Ferdy	152	f16_0_p4_1_mono.wav	l'école	NA	no	yes	filler	NA	no	771.0	997	226	5	yes
1	B2	2	24	18	female	right	Ferdy	153	n55_0_p3_1_mono.wav	le nourd	NA	no	no	filler	NA	no	876.0	1988	1112	1	yes
1	B2	2	24	18	female	right	Ferdy	154	n77_0_p4_1_mono.wav	le bruc	NA	no	no	filler	NA	no	880.0	1245	365	1	yes
1	B2	2	24	18	female	right	Ferdy	155	t14_1_p2_2_mono.wav	la chenille		yes	yes	mismatch	u	yes	938.0	3649	2711	5	yes
1	B2	2	24	18	female	right	Ferdy	156	f40_0_p1_1_mono.wav	l'homme	NA	no	yes	filler	NA	no	638.0	1134	496	5	yes
1	B2	2	24	18	female	right	Ferdy	157	n76_0_p4_1_mono.wav	le tenre	NA	no	no	filler	NA	no	832.0	1382	550	1	yes
1	B2	2	24	18	female	right	Ferdy	158	n01_2_p1_1_mono.wav	la b'rasse	NA	no	no	filler	r	yes	889.0	1077	188	5	no
1	B2	2	24	18	female	right	Ferdy	159	t03_1_p4_2_mono.wav	la menotte		yes	yes	mismatch	u	yes	947.0	2488	1541	1	no
1	B2	2	24	18	female	right	Ferdy	160	n78_0_p1_1_mono.wav	le jourlingue	NA	no	no	filler	NA	no	993.0	1549	556	1	yes
1	B2	2	24	18	female	right	Ferdy	161	n02_2_p2_1_mono.wav	la l'druche	NA	no	no	filler	r	yes	869.0	1339	470	1	yes
1	B2	2	24	18	female	right	Ferdy	162	n16_1_p4_1_mono.wav	la pedoche	NA	no	no	filler	u	yes	911.0	2162	1251	1	yes
1	B2	2	24	18	female	right	Ferdy	163	f20_0_p3_1_mono.wav	la famille	NA	no	yes	filler	NA	no	856.0	1026	170	5	yes
1	B2	2	24	18	female	right	Ferdy	164	f35_0_p4_1_mono.wav	le soldat	NA	no	yes	filler	NA	no	677.0	1369	692	1	no
1	B2	2	24	18	female	right	Ferdy	165	f67_1_p3_1_mono.wav	le refuge	NA	no	yes	filler	u	yes	888.0	1393	505	1	no
1	B2	2	24	18	female	right	Ferdy	166	t10_1_p1_2_mono.wav	le rebond		yes	yes	mismatch	u	yes	640.0	2902	2262	1	no
1	B2	2	24	18	female	right	Ferdy	167	n86_1_p3_1_mono.wav	le repire	NA	no	no	filler	u	yes	965.0	1306	341	1	yes
1	B2	2	24	18	female	right	Ferdy	168	n48_0_p2_1_mono.wav	la mainou	NA	no	no	filler	NA	no	740.0	2010	1270	5	no
1	B2	2	24	18	female	right	Ferdy	169	t23_1_p3_2_mono.wav	la secousse		yes	yes	mismatch	u	yes	899.0	2722	1823	5	yes
1	B2	2	24	18	female	right	Ferdy	170	n40_0_p3_1_mono.wav	l'équise	NA	no	no	filler	NA	no	872.0	1581	709	1	yes
1	B2	2	24	18	female	right	Ferdy	171	n29_0_p2_1_mono.wav	le choint	NA	no	no	filler	NA	no	721.0	1287	566	1	yes
1	B2	2	24	18	female	right	Ferdy	172	f61_1_p3_1_mono.wav	le semi	NA	no	yes	filler	u	yes	716.0	1464	748	1	no
1	B2	2	24	18	female	right	Ferdy	173	f37_0_p2_1_mono.wav	l'amour	NA	no	yes	filler	NA	no	839.0	1003	164	5	yes
1	B2	2	24	18	female	right	Ferdy	174	n36_0_p1_1_mono.wav	le linde	NA	no	no	filler	NA	no	848.0	1700	852	1	yes
1	B2	2	24	18	female	right	Ferdy	175	n42_0_p1_1_mono.wav	l'endos	NA	no	no	filler	NA	no	588.0	1124	536	1	yes
1	B2	2	24	18	female	right	Ferdy	176	f46_0_p1_1_mono.wav	la part	NA	no	yes	filler	NA	no	851.0	1351	500	1	no
1	B2	2	24	18	female	right	Ferdy	177	t17_2_p4_2_mono.wav	la s'moule		yes	yes	match	r	yes	894.0	1499	605	1	no
1	B2	2	24	18	female	right	Ferdy	178	f70_2_p2_1_mono.wav	le s'mestre	NA	no	yes	filler	r	yes	960.0	2040	1080	1	no
1	B2	2	24	18	female	right	Ferdy	179	f23_0_p1_1_mono.wav	la mère	NA	no	yes	filler	NA	no	902.0	1086	184	5	yes
1	B2	2	24	18	female	right	Ferdy	180	n66_0_p2_1_mono.wav	la cance	NA	no	no	filler	NA	no	861.0	955	94	1	yes
1	B2	2	24	18	female	right	Ferdy	181	n37_0_p4_1_mono.wav	le padiot	NA	no	no	filler	NA	no	652.0	1066	414	1	yes
1	B2	2	24	18	female	right	Ferdy	182	f58_0_p1_1_mono.wav	le service	NA	no	yes	filler	NA	no	935.0	1386	451	1	no
1	B2	2	24	18	female	right	Ferdy	183	n39_0_p2_1_mono.wav	le grat	NA	no	no	filler	NA	no	621.0	1329	708	1	yes
1	B2	2	24	18	female	right	Ferdy	184	f19_0_p2_1_mono.wav	l'idée	NA	no	yes	filler	NA	no	796.0	1135	339	1	no
1	B2	2	24	18	female	right	Ferdy	185	n32_0_p1_1_mono.wav	l'heule	NA	no	no	filler	NA	no	678.0	1055	377	1	yes
1	B2	2	24	18	female	right	Ferdy	186	n73_0_p1_1_mono.wav	le buveau	NA	no	no	filler	NA	no	615.0	831	216	1	yes
1	B2	2	24	18	female	right	Ferdy	187	t08_1_p3_2_mono.wav	la semelle		yes	yes	mismatch	u	yes	916.0	1115	199	1	no
1	B2	2	24	18	female	right	Ferdy	188	n71_0_p3_1_mono.wav	la foite	NA	no	no	filler	NA	no	994.0	2948	1954	1	yes
1	B2	2	24	18	female	right	Ferdy	189	t15_2_p2_2_mono.wav	la p'louse		yes	yes	match	r	yes	889.0	1811	922	5	yes
1	B2	2	24	18	female	right	Ferdy	190	n27_0_p2_1_mono.wav	la tuit	NA	no	no	filler	NA	no	916.0	1108	192	1	yes
1	B2	2	24	18	female	right	Ferdy	191	n85_1_p1_1_mono.wav	le sefunt	NA	no	no	filler	u	yes	726.0	1228	502	1	yes
1	B2	2	24	18	female	right	Ferdy	192	f02_0_p2_1_mono.wav	la main	NA	no	yes	filler	NA	no	540.0	1086	546	1	no
1	B2	1	49	19	female	left	Other	1	f04_0_p2_1_mono.wav	la soeur	NA	no	yes	filler	NA	no	790.0	1811	1021	1	yes
1	B2	1	49	19	female	left	Other	2	n35_0_p3_1_mono.wav	le missien	NA	no	no	filler	NA	no	721.0	2054	1333	5	yes
1	B2	1	49	19	female	left	Other	3	n19_1_p3_1_mono.wav	le chedel	NA	no	no	filler	u	yes	870.0	2964	2094	1	no
1	B2	1	49	19	female	left	Other	4	t22_2_p3_2_mono.wav	le r'nard		yes	yes	mismatch	r	yes	857.0	1423	566	1	yes
1	B2	1	49	19	female	left	Other	5	n25_0_p1_1_mono.wav	l'incre	NA	no	no	filler	NA	no	771.0	2184	1413	5	yes
1	B2	1	49	19	female	left	Other	6	t05_2_p3_2_mono.wav	le g'nièvre		yes	yes	mismatch	r	yes	943.0	1806	863	1	yes
1	B2	1	49	19	female	left	Other	7	f05_0_p2_1_mono.wav	le chien	NA	no	yes	filler	NA	no	668.0	1380	712	1	yes
1	B2	1	49	19	female	left	Other	8	f14_0_p2_1_mono.wav	le soir	NA	no	yes	filler	NA	no	891.0	2044	1153	5	no
1	B2	1	49	19	female	left	Other	9	n23_1_p2_1_mono.wav	la sepave	NA	no	no	filler	u	yes	897.0	1650	753	5	yes
1	B2	1	49	19	female	left	Other	10	f10_0_p2_1_mono.wav	le chat	NA	no	yes	filler	NA	no	582.0	1788	1206	5	no
1	B2	1	49	19	female	left	Other	11	f08_0_p4_1_mono.wav	l'heure	NA	no	yes	filler	NA	no	735.0	1473	738	1	yes
1	B2	1	49	19	female	left	Other	12	f03_0_p4_1_mono.wav	la nuit	NA	no	yes	filler	NA	no	735.0	2488	1753	1	yes
1	B2	1	49	19	female	left	Other	13	n94_1_p2_1_mono.wav	le sequestre	NA	no	no	filler	u	yes	1007.0	1942	935	5	yes
1	B2	1	49	19	female	left	Other	14	f28_0_p4_1_mono.wav	le frère	NA	no	yes	filler	NA	no	938.0	1670	732	1	yes
1	B2	1	49	19	female	left	Other	15	t21_1_p1_2_mono.wav	le recul		yes	yes	match	u	yes	833.0	1460	627	1	yes
1	B2	1	49	19	female	left	Other	16	n54_0_p1_1_mono.wav	le garfait	NA	no	no	filler	NA	no	936.0	2167	1231	5	yes
1	B2	1	49	19	female	left	Other	17	n44_0_p1_1_mono.wav	la fanouille	NA	no	no	filler	NA	no	852.0	1486	634	1	no
1	B2	1	49	19	female	left	Other	18	n79_0_p4_1_mono.wav	le tavre	NA	no	no	filler	NA	no	855.0	2668	1813	5	yes
1	B2	1	49	19	female	left	Other	19	n84_0_p4_1_mono.wav	le vort	NA	no	no	filler	NA	no	798.0	1441	643	5	yes
1	B2	1	49	19	female	left	Other	20	f52_0_p2_1_mono.wav	le genre	NA	no	yes	filler	NA	no	889.0	1482	593	5	no
1	B2	1	49	19	female	left	Other	21	n17_1_p2_1_mono.wav	la segence	NA	no	no	filler	u	yes	1016.0	2614	1598	5	yes
1	B2	1	49	19	female	left	Other	22	f53_0_p2_1_mono.wav	le groupe	NA	no	yes	filler	NA	no	744.0	1186	442	5	no
1	B2	1	49	19	female	left	Other	23	t01_2_p4_2_mono.wav	la b'lette	*	yes	yes	mismatch	r	yes	879.0	2757	1878	5	no
1	B2	1	49	19	female	left	Other	24	n52_0_p2_1_mono.wav	le drère	NA	no	no	filler	NA	no	819.0	2526	1707	5	yes
1	B2	1	49	19	female	left	Other	25	n41_0_p2_1_mono.wav	l'agime	NA	no	no	filler	NA	no	766.0	2796	2030	5	yes
1	B2	1	49	19	female	left	Other	26	n64_0_p3_1_mono.wav	l'oune	NA	no	no	filler	NA	no	601.0	2424	1823	1	no
1	B2	1	49	19	female	left	Other	27	n08_1_p3_1_mono.wav	la secotte	NA	no	no	filler	u	yes	911.0	2292	1381	1	no
1	B2	1	49	19	female	left	Other	28	n87_2_p1_1_mono.wav	le ch'nache	NA	no	no	filler	r	yes	904.0	3096	2192	1	no
1	B2	1	49	19	female	left	Other	29	t09_1_p1_2_mono.wav	le fenouil		yes	yes	match	u	yes	845.0	1163	318	1	yes
1	B2	1	49	19	female	left	Other	30	f01_0_p4_1_mono.wav	l'oncle	NA	no	yes	filler	NA	no	764.0	1616	852	5	no
1	B2	1	49	19	female	left	Other	31	f65_1_p3_1_mono.wav	le repaire	NA	no	yes	filler	u	yes	892.0	1307	415	1	yes
1	B2	1	49	19	female	left	Other	32	n96_2_p1_1_mono.wav	la r'fare	NA	no	no	filler	r	yes	910.0	1549	639	5	yes
1	B2	1	49	19	female	left	Other	33	t02_2_p3_2_mono.wav	la l'vrette		yes	yes	mismatch	r	yes	888.0	1286	398	1	yes
1	B2	1	49	19	female	left	Other	34	f51_0_p3_1_mono.wav	le chef	NA	no	yes	filler	NA	no	767.0	1412	645	1	yes
1	B2	1	49	19	female	left	Other	35	t16_2_p2_2_mono.wav	la p'luche		yes	yes	mismatch	r	yes	805.0	1075	270	1	yes
1	B2	1	49	19	female	left	Other	36	n28_0_p1_1_mono.wav	la veure	NA	no	no	filler	NA	no	834.0	1661	827	5	yes
1	B2	1	49	19	female	left	Other	37	n65_0_p4_1_mono.wav	la murte	NA	no	no	filler	NA	no	894.0	1546	652	5	yes
1	B2	1	49	19	female	left	Other	38	n61_0_p3_1_mono.wav	l'apure	NA	no	no	filler	NA	no	885.0	1670	785	1	no
1	B2	1	49	19	female	left	Other	39	n14_1_p1_1_mono.wav	la chemaille	NA	no	no	filler	u	yes	797.0	1620	823	5	yes
1	B2	1	49	19	female	left	Other	40	t12_2_p4_2_mono.wav	le r'quin		yes	yes	mismatch	r	yes	641.0	1552	911	1	yes
1	B2	1	49	19	female	left	Other	41	n18_1_p3_1_mono.wav	le reclin	NA	no	no	filler	u	yes	888.0	1657	769	5	yes
1	B2	1	49	19	female	left	Other	42	f47_0_p2_1_mono.wav	la route	NA	no	yes	filler	NA	no	797.0	1674	877	1	yes
1	B2	1	49	19	female	left	Other	43	t24_1_p2_2_mono.wav	le faisan	C	yes	yes	match	u	yes	686.0	1261	575	1	yes
1	B2	1	49	19	female	left	Other	44	n33_0_p2_1_mono.wav	la juisse	NA	no	no	filler	NA	no	912.0	2488	1576	5	yes
1	B2	1	49	19	female	left	Other	45	n68_0_p3_1_mono.wav	la moucle	NA	no	no	filler	NA	no	808.0	1708	900	5	yes
1	B2	1	49	19	female	left	Other	46	t13_1_p3_2_mono.wav	le sevrage		yes	yes	match	u	yes	976.0	1565	589	1	yes
1	B2	1	49	19	female	left	Other	47	f41_0_p4_1_mono.wav	la carte	NA	no	yes	filler	NA	no	836.0	1198	362	1	yes
1	B2	1	49	19	female	left	Other	48	f06_0_p2_1_mono.wav	le point	NA	no	yes	filler	NA	no	697.0	1262	565	1	yes
1	B2	1	49	19	female	left	Other	49	n51_0_p4_1_mono.wav	le caffant	NA	no	no	filler	NA	no	644.0	1459	815	1	no
1	B2	1	49	19	female	left	Other	50	t18_2_p3_2_mono.wav	le r'flet	C	yes	yes	mismatch	r	yes	859.0	1301	442	1	yes
1	B2	1	49	19	female	left	Other	51	n53_0_p1_1_mono.wav	le frolège	NA	no	no	filler	NA	no	855.0	1284	429	5	yes
1	B2	1	49	19	female	left	Other	52	f22_0_p3_1_mono.wav	la journée	NA	no	yes	filler	NA	no	793.0	1189	396	5	no
1	B2	1	49	19	female	left	Other	53	n38_0_p2_1_mono.wav	le suir	NA	no	no	filler	NA	no	855.0	1492	637	5	yes
1	B2	1	49	19	female	left	Other	54	f32_0_p4_1_mono.wav	le moment	NA	no	yes	filler	NA	no	534.0	2508	1974	1	yes
1	B2	1	49	19	female	left	Other	55	t11_1_p3_2_mono.wav	le remous		yes	yes	match	u	yes	553.0	1366	813	1	yes
1	B2	1	49	19	female	left	Other	56	n31_0_p1_1_mono.wav	l'annue	NA	no	no	filler	NA	no	692.0	1286	594	5	yes
1	B2	1	49	19	female	left	Other	57	f25_0_p3_1_mono.wav	la question	NA	no	yes	filler	NA	no	728.0	1551	823	1	yes
1	B2	1	49	19	female	left	Other	58	n81_0_p1_1_mono.wav	le croux	NA	no	no	filler	NA	no	720.0	1658	938	5	yes
1	B2	1	49	19	female	left	Other	59	f07_0_p4_1_mono.wav	l'année	NA	no	yes	filler	NA	no	683.0	1357	674	5	no
1	B2	1	49	19	female	left	Other	60	n74_0_p1_1_mono.wav	le camont	NA	no	no	filler	NA	no	665.0	1535	870	5	yes
1	B2	1	49	19	female	left	Other	61	f27_0_p1_1_mono.wav	le cadeau	NA	no	yes	filler	NA	no	604.0	1318	714	1	yes
1	B2	1	49	19	female	left	Other	62	n43_0_p2_1_mono.wav	l'ivée	NA	no	no	filler	NA	no	804.0	1254	450	5	yes
1	B2	1	49	19	female	left	Other	63	n67_0_p2_1_mono.wav	la janne	NA	no	no	filler	NA	no	765.0	1455	690	1	no
1	B2	1	49	19	female	left	Other	64	n69_0_p1_1_mono.wav	la madaine	NA	no	no	filler	NA	no	885.0	1998	1113	1	no
1	B2	1	49	19	female	left	Other	65	n07_1_p2_1_mono.wav	la bechesse	NA	no	no	filler	u	yes	898.0	1804	906	5	yes
1	B2	1	49	19	female	left	Other	66	t06_1_p1_2_mono.wav	le recel		yes	yes	match	u	yes	938.0	1884	946	1	yes
1	B2	1	49	19	female	left	Other	67	f34_0_p1_1_mono.wav	le silence	NA	no	yes	filler	NA	no	931.0	1230	299	1	yes
1	B2	1	49	19	female	left	Other	68	f50_0_p2_1_mono.wav	le café	NA	no	yes	filler	NA	no	827.0	1473	646	5	no
1	B2	1	49	19	female	left	Other	69	f49_0_p2_1_mono.wav	le bureau	NA	no	yes	filler	NA	no	857.0	1434	577	1	yes
1	B2	1	49	19	female	left	Other	70	f43_0_p4_1_mono.wav	la femme	NA	no	yes	filler	NA	no	863.0	1255	392	1	yes
1	B2	1	49	19	female	left	Other	71	f29_0_p3_1_mono.wav	le fromage	NA	no	yes	filler	NA	no	818.0	1178	360	1	yes
1	B2	1	49	19	female	left	Other	72	t07_2_p1_2_mono.wav	la b'daine		yes	yes	mismatch	r	yes	756.0	1262	506	1	yes
1	B2	1	49	19	female	left	Other	73	n47_0_p4_1_mono.wav	la nure	NA	no	no	filler	NA	no	829.0	1198	369	5	yes
1	B2	1	49	19	female	left	Other	74	n34_0_p3_1_mono.wav	le teau	NA	no	no	filler	NA	no	473.0	1411	938	1	no
1	B2	1	49	19	female	left	Other	75	n75_0_p2_1_mono.wav	le fège	NA	no	no	filler	NA	no	882.0	1458	576	5	yes
1	B2	1	49	19	female	left	Other	76	n09_2_p1_1_mono.wav	le f'mmeil	NA	no	no	filler	r	yes	927.0	1793	866	5	yes
1	B2	1	49	19	female	left	Other	77	n82_0_p2_1_mono.wav	le sermite	NA	no	no	filler	NA	no	876.0	1303	427	5	yes
1	B2	1	49	19	female	left	Other	78	f59_0_p2_1_mono.wav	le soleil	NA	no	yes	filler	NA	no	871.0	1192	321	1	yes
1	B2	1	49	19	female	left	Other	79	f62_2_p2_1_mono.wav	le r'ssort	NA	no	yes	filler	r	yes	906.0	1294	388	5	no
1	B2	1	49	19	female	left	Other	80	f64_1_p3_1_mono.wav	le melon	NA	no	yes	filler	u	yes	682.0	1586	904	5	no
1	B2	1	49	19	female	left	Other	81	f21_0_p1_1_mono.wav	la horloge	NA	no	yes	filler	NA	no	691.0	1142	451	5	no
1	B2	1	49	19	female	left	Other	82	n49_0_p2_1_mono.wav	la questier	NA	no	no	filler	NA	no	963.0	2747	1784	5	yes
1	B2	1	49	19	female	left	Other	83	n57_0_p1_1_mono.wav	le ratime	NA	no	no	filler	NA	no	859.0	2074	1215	5	yes
1	B2	1	49	19	female	left	Other	84	f15_0_p3_1_mono.wav	le train	NA	no	yes	filler	NA	no	648.0	1744	1096	5	no
1	B2	1	49	19	female	left	Other	85	n89_2_p4_1_mono.wav	le r'bil	NA	no	no	filler	r	yes	897.0	2038	1141	5	yes
1	B2	1	49	19	female	left	Other	86	n92_1_p2_1_mono.wav	le regure	NA	no	no	filler	u	yes	940.0	1889	949	5	yes
1	B2	1	49	19	female	left	Other	87	n46_0_p1_1_mono.wav	la jourcie	NA	no	no	filler	NA	no	930.0	2379	1449	5	yes
