"subject_oexp"	"Subject"	"Age"	"Handedness"	"ResearcherID"	"SessionTime"	"Sex"	"Block"	"CorrectLeft"	"CorrectRight"	"Stimulus.CRESP"	"Stimulus.RESP"	"Stimulus.ACC"	"Stimulus.RT"	"Stimulus8"	"oexperiment"	"spelling"	"group"
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	30	1	5	1	5	0	2754	"lézard"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	31	5	1	5	1	0	2253	"sacher"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	32	1	5	1	5	0	2650	"nouer"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	33	1	5	1	1	1	910	"occire"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	34	5	1	5	1	0	1697	"écouce"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	35	5	1	5	1	0	1798	"osseaux"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	36	5	1	5	1	0	1415	"rejoute"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	37	1	5	1	5	0	1455	"escroc"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	38	1	5	1	1	1	1493	"hache"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	39	5	1	5	1	0	2640	"parchance"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	40	1	5	1	1	1	1360	"pinceau"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	41	1	5	1	1	1	2060	"poisson"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	42	1	5	1	1	1	3614	"robinet"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	43	1	5	1	1	1	2674	"amadouer"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	44	1	5	1	5	0	1488	"peigne"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	45	5	1	5	5	1	1743	"retruire"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	46	1	5	1	1	1	1245	"crayon"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	47	5	1	5	5	1	2913	"sentuelle"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	48	1	5	1	5	0	2322	"alourdir"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	49	1	5	1	5	0	1042	"marteau"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	50	1	5	1	5	0	1070	"esquif"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	51	1	5	1	1	1	1065	"treillage"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	52	1	5	1	1	1	4705	"dauphin"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	53	1	5	1	5	0	1489	"orgueil"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	54	1	5	1	5	0	1422	"amorce"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	55	1	5	1	1	1	1041	"cintre"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	56	1	5	1	1	1	3293	"chameau"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	57	1	5	1	5	0	801	"bouton"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	58	1	5	1	5	0	1853	"capeline"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	59	1	5	1	5	0	2081	"lanière"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	60	5	1	5	5	1	2309	"honteur"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	61	1	5	1	5	0	6344	"abêtir"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	62	1	5	1	1	1	1306	"fenêtre"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	63	1	5	1	5	0	1468	"écureuil "	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	64	1	5	1	5	0	1037	"caddie"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	65	5	1	5	5	1	1670	"détume"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	66	5	1	5	5	1	2363	"oeuiller"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	67	1	5	1	5	0	1465	"balai"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	68	5	1	5	5	1	2483	"prioche"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	69	1	5	1	5	0	1977	"vicelard"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	70	5	1	5	5	1	2697	"joueux"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	71	5	1	5	1	0	922	"agire"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	72	1	5	1	5	0	2914	"éventail"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	73	5	1	5	5	1	5019	"boutard"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	74	1	5	1	1	1	858	"panier"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	75	1	5	1	5	0	3851	"citrouille"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	76	1	5	1	5	0	2566	"bouilloire"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	77	5	1	5	1	0	831	"parir"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	78	1	5	1	1	1	7857	"remporter"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	79	5	1	5	5	1	1788	"procoreux"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	80	1	5	1	1	1	1208	"tanin"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	81	1	5	1	1	1	2121	"église"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	82	1	5	1	1	1	5057	"indicible"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	83	5	1	5	1	0	3291	"réporce"	"2"	"+spelling"	1
"153_2"	153	19	"left"	"Other"	"9:23:57"	"female"	84	1	5	1	1	1	2254	"mignon"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	1	1	5	5	5	1	2173	"cheveux"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	2	5	1	1	1	1	2302	"soumon"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	3	1	5	5	1	0	1600	"cloche"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	4	1	5	5	5	1	1007	"fascine"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	5	5	1	1	1	1	920	"huif"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	6	1	5	5	5	1	1645	"semonce"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	7	1	5	5	1	0	975	"canoter "	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	8	1	5	5	5	1	1117	"infâme"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	9	1	5	5	1	0	866	"fourmi"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	10	1	5	5	1	0	1229	"cadenas"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	11	1	5	5	5	1	1707	"racaille"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	12	5	1	1	5	0	1000	"pourcine"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	13	1	5	5	1	0	1153	"œillet"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	14	5	1	1	1	1	1156	"raplaner"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	15	5	1	1	5	0	1030	"plaiser"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	16	5	1	1	5	0	1575	"cerveler"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	17	5	1	1	1	1	1001	"endifier"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	18	5	1	1	1	1	1841	"jamain"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	19	1	5	5	1	0	1066	"ennemi"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	20	1	5	5	5	1	607	"pouce"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	21	5	1	1	1	1	1144	"metter"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	22	1	5	5	1	0	1165	"fosse"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	23	1	5	5	1	0	676	"inciter"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	24	1	5	5	1	0	888	"salière"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	25	1	5	5	5	1	990	"fouet"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	26	5	1	1	5	0	1510	"cessure"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	27	1	5	5	1	0	923	"clouer"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	28	1	5	5	1	0	1128	"mappemonde"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	29	5	1	1	1	1	2104	"gloque"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	30	1	5	5	5	1	1620	"lézard"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	31	5	1	1	5	0	795	"sacher"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	32	1	5	5	1	0	691	"nouer"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	33	1	5	5	5	1	1215	"occire"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	34	5	1	1	1	1	884	"écouce"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	35	5	1	1	1	1	856	"osseaux"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	36	5	1	1	1	1	865	"rejoute"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	37	1	5	5	1	0	705	"escroc"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	38	1	5	5	5	1	687	"hache"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	39	5	1	1	5	0	1840	"parchance"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	40	1	5	5	1	0	923	"pinceau"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	41	1	5	5	5	1	1113	"poisson"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	42	1	5	5	5	1	1181	"robinet"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	43	1	5	5	1	0	601	"amadouer"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	44	1	5	5	1	0	791	"peigne"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	45	5	1	1	5	0	1133	"retruire"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	46	1	5	5	5	1	795	"crayon"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	47	5	1	1	1	1	1166	"sentuelle"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	48	1	5	5	1	0	1373	"alourdir"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	49	1	5	5	5	1	1354	"marteau"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	50	1	5	5	1	0	962	"esquif"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	51	1	5	5	1	0	1378	"treillage"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	52	1	5	5	5	1	2142	"dauphin"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	53	1	5	5	1	0	1012	"orgueil"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	54	1	5	5	1	0	1081	"amorce"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	55	1	5	5	1	0	723	"cintre"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	56	1	5	5	5	1	1533	"chameau"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	57	1	5	5	5	1	833	"bouton"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	58	1	5	5	1	0	890	"capeline"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	59	1	5	5	1	0	720	"lanière"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	60	5	1	1	1	1	696	"honteur"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	61	1	5	5	5	1	974	"abêtir"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	62	1	5	5	5	1	939	"fenêtre"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	63	1	5	5	1	0	715	"écureuil "	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	64	1	5	5	1	0	894	"caddie"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	65	5	1	1	1	1	882	"détume"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	66	5	1	1	5	0	1106	"oeuiller"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	67	1	5	5	1	0	745	"balai"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	68	5	1	1	1	1	622	"prioche"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	69	1	5	5	1	0	1041	"vicelard"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	70	5	1	1	1	1	1072	"joueux"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	71	5	1	1	1	1	1182	"agire"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	72	1	5	5	1	0	1282	"éventail"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	73	5	1	1	5	0	1581	"boutard"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	74	1	5	5	5	1	584	"panier"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	75	1	5	5	1	0	1197	"citrouille"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	76	1	5	5	5	1	960	"bouilloire"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	77	5	1	1	5	0	962	"parir"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	78	1	5	5	1	0	2560	"remporter"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	79	5	1	1	1	1	1841	"procoreux"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	80	1	5	5	1	0	981	"tanin"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	81	1	5	5	5	1	1339	"église"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	82	1	5	5	5	1	1596	"indicible"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	83	5	1	1	1	1	1779	"réporce"	"2"	"+spelling"	1
"155_2"	155	23	"right"	"Nadia"	"13:15:45"	"female"	84	1	5	5	5	1	741	"mignon"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	1	1	5	5	5	1	1089	"cheveux"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	2	5	1	1	1	1	694	"soumon"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	3	1	5	5	1	0	598	"cloche"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	4	1	5	5	5	1	565	"fascine"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	5	5	1	1	1	1	675	"huif"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	6	1	5	5	1	0	902	"semonce"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	7	1	5	5	5	1	561	"canoter "	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	8	1	5	5	5	1	602	"infâme"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	9	1	5	5	5	1	1043	"fourmi"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	10	1	5	5	5	1	579	"cadenas"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	11	1	5	5	1	0	653	"racaille"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	12	5	1	1	1	1	841	"pourcine"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	13	1	5	5	1	0	846	"œillet"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	14	5	1	1	1	1	834	"raplaner"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	15	5	1	1	5	0	444	"plaiser"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	16	5	1	1	5	0	404	"cerveler"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	17	5	1	1	5	0	540	"endifier"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	18	5	1	1	5	0	477	"jamain"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	19	1	5	5	5	1	490	"ennemi"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	20	1	5	5	5	1	575	"pouce"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	21	5	1	1	5	0	555	"metter"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	22	1	5	5	5	1	627	"fosse"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	23	1	5	5	5	1	556	"inciter"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	24	1	5	5	5	1	526	"salière"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	25	1	5	5	1	0	657	"fouet"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	26	5	1	1	5	0	401	"cessure"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	27	1	5	5	5	1	601	"clouer"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	28	1	5	5	1	0	1067	"mappemonde"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	29	5	1	1	5	0	430	"gloque"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	30	1	5	5	5	1	626	"lézard"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	31	5	1	1	5	0	688	"sacher"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	32	1	5	5	5	1	383	"nouer"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	33	1	5	5	5	1	380	"occire"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	34	5	1	1	5	0	521	"écouce"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	35	5	1	1	1	1	540	"osseaux"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	36	5	1	1	1	1	762	"rejoute"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	37	1	5	5	1	0	539	"escroc"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	38	1	5	5	5	1	456	"hache"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	39	5	1	1	5	0	616	"parchance"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	40	1	5	5	5	1	519	"pinceau"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	41	1	5	5	5	1	475	"poisson"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	42	1	5	5	5	1	509	"robinet"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	43	1	5	5	5	1	482	"amadouer"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	44	1	5	5	5	1	399	"peigne"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	45	5	1	1	5	0	674	"retruire"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	46	1	5	5	5	1	590	"crayon"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	47	5	1	1	5	0	587	"sentuelle"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	48	1	5	5	5	1	610	"alourdir"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	49	1	5	5	5	1	558	"marteau"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	50	1	5	5	5	1	434	"esquif"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	51	1	5	5	5	1	561	"treillage"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	52	1	5	5	5	1	393	"dauphin"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	53	1	5	5	5	1	504	"orgueil"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	54	1	5	5	1	0	580	"amorce"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	55	1	5	5	5	1	674	"cintre"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	56	1	5	5	5	1	573	"chameau"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	57	1	5	5	5	1	617	"bouton"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	58	1	5	5	1	0	513	"capeline"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	59	1	5	5	5	1	538	"lanière"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	60	5	1	1	5	0	614	"honteur"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	61	1	5	5	5	1	432	"abêtir"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	62	1	5	5	5	1	467	"fenêtre"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	63	1	5	5	5	1	529	"écureuil "	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	64	1	5	5	5	1	348	"caddie"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	65	5	1	1	5	0	403	"détume"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	66	5	1	1	5	0	903	"oeuiller"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	67	1	5	5	5	1	613	"balai"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	68	5	1	1	1	1	694	"prioche"	"2"	"+spelling"	1
"157_2"	157	23	"right"	"Ferdy"	"9:24:58"	"female"	69	1	5	5	5	1	583	"vicelard"	"2"	"+spelling"	1
